Latitude	Longitude	GUID	lastModified	Family	InstitutionCode	InfraspecificEpithet	Remarks	Collector	Kingdom	Locality	Genus	InfraspecificRank	BasisOfRecord	Phylum	MinimumElevationInMeters	SpecificEpithet	Class	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	Order	Continent	CollectionCode
37.39700	34.58400	76c1a4e8-4d5a-44db-a40b-cf64e4eeb426	Thu Sep 18 14:05:39 CEST 2008	Linaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Linum		PreservedSpecimen	Magnoliophyta	2750	empetrifolium		Linum empetrifolium (Boiss.) P.H. Davis	TR	1999-07-28 00:00:00.0	ICBN	904	(Boiss.) P.H. Davis	Nigde	Linales	Asia	B
37.39700	34.58400	44eee3b4-adc0-4e75-988d-222965ddc7e6	Thu Sep 18 14:05:39 CEST 2008	Campanulaceae	BGBM	limonifolium		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2750	limonifolium		Asyneuma limonifolium subsp. limonifolium	TR	1999-07-28 00:00:00.0	ICBN	905		Nigde	Campanulales	Asia	B
37.39700	34.58400	db58d6b3-402e-4d83-92ea-0bcdd1c82cda	Thu Sep 18 14:05:39 CEST 2008	Brassicaceae	BGBM	elichrysifolium		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Anchonium	Subspecies	PreservedSpecimen	Magnoliophyta	2750	elichrysifolium		Anchonium elichrysifolium subsp. elichrysifolium	TR	1999-07-28 00:00:00.0	ICBN	906		Nigde	Capparales	Asia	B
37.39700	34.58400	28138302-9257-435c-b651-d603e84cf5ad	Thu Sep 18 14:05:39 CEST 2008	Ranunculaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m	Ranunculus	Variety	PreservedSpecimen	Magnoliophyta	2750	demissus		Ranunculus demissus var. major Boiss.	TR	1999-07-28 00:00:00.0	ICBN	907	Boiss.	Nigde	Ranunculales	Asia	B
37.39700	34.58400	1866a71d-ee14-446b-bef5-59ff67a961e7	Thu Sep 18 14:05:39 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2760	cana		Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	TR	1999-07-28 00:00:00.0	ICBN	908	(Boiss.) D.F.Chamb.	Nigde	Asterales	Asia	B
37.39700	34.58400	6bc4e772-d41b-421f-b5a9-0a68f99325f7	Thu Sep 18 14:05:39 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m	Ornithogalum		PreservedSpecimen	Magnoliophyta	2760	comosum		Ornithogalum comosum L.	TR	1999-07-28 00:00:00.0	ICBN	909	L.	Nigde	Liliales	Asia	B
37.07000	28.80000	ded86af0-65a1-436e-807a-617351b100ec	Thu Sep 18 14:05:39 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Centaurea	Variety	PreservedSpecimen	Magnoliophyta	1950	reuterana		Centaurea reuterana var. reuterana	TR	1999-06-21 00:00:00.0	ICBN	91		Mugla	Asterales	Asia	B
37.42000	34.56800	e259921e-8064-471e-8936-4e26557161df	Thu Sep 18 14:05:39 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Elytrigia		PreservedSpecimen	Magnoliophyta	2360	spec.		Elytrigia spec.	TR	1999-07-29 00:00:00.0	ICBN	910		Nigde	Cyperales	Asia	B
37.42000	34.56800	d9683417-790a-421a-85b1-4ec096ec5c8d	Thu Sep 18 14:05:39 CEST 2008	Poaceae	BGBM	tomentellus		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Bromus	Subspecies	PreservedSpecimen	Magnoliophyta	2360	tomentellus		Bromus tomentellus subsp. tomentellus	TR	1999-07-29 00:00:00.0	ICBN	911		Nigde	Cyperales	Asia	B
37.42000	34.56800	51ba7747-5c02-4a60-ad98-66c93ff1b460	Thu Sep 18 14:05:39 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Festuca		PreservedSpecimen	Magnoliophyta	2360	valesiaca		Festuca valesiaca Schleicher ex Gaudin	TR	1999-07-29 00:00:00.0	ICBN	912	Schleicher ex Gaudin	Nigde	Cyperales	Asia	B
37.42000	34.56800	6e0fe391-962c-4405-9852-35002cb9ae11	Thu Sep 18 14:05:39 CEST 2008	Lamiaceae	BGBM	globosum		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Marrubium	Subspecies	PreservedSpecimen	Magnoliophyta	2360	globosum		Marrubium globosum subsp. globosum	TR	1999-07-29 00:00:00.0	ICBN	913		Nigde	Lamiales	Asia	B
37.42000	34.56800	317c05e7-51c7-4b86-ae86-e1c0ec7e88be	Thu Sep 18 14:05:39 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Phlomis		PreservedSpecimen	Magnoliophyta	2360	capitata		Phlomis capitata Boiss.	TR	1999-07-29 00:00:00.0	ICBN	914	Boiss.	Nigde	Lamiales	Asia	B
37.42000	34.56800	f658ea35-0acd-4416-98f5-3935c1d02075	Thu Sep 18 14:05:39 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Onosma		PreservedSpecimen	Magnoliophyta	2360	aucheriana		Onosma aucheriana DC.	TR	1999-07-29 00:00:00.0	ICBN	915	DC.	Nigde	Lamiales	Asia	B
37.42000	34.56800	fb3da58f-9974-48de-a64f-cfce1d310739	Thu Sep 18 14:05:39 CEST 2008	Fabaceae	BGBM	cadmea		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Onobrychis	Subspecies	PreservedSpecimen	Magnoliophyta	2360	montana		Onobrychis montana subsp. cadmea (Boiss.) P.W. Ball	TR	1999-07-29 00:00:00.0	ICBN	916	(Boiss.) P.W. Ball	Nigde	Fabales	Asia	B
37.42000	34.56800	b8233544-a012-49f4-a2b6-b0a11613531d	Thu Sep 18 14:05:39 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Achillea		PreservedSpecimen	Magnoliophyta	2360	biebersteinii		Achillea biebersteinii Afan.	TR	1999-07-29 00:00:00.0	ICBN	917	Afan.	Nigde	Asterales	Asia	B
37.42000	34.56800	b916d486-cb08-46b1-99ec-798c22f71a34	Thu Sep 18 14:05:39 CEST 2008	Rubiaceae	BGBM	verum		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Galium	Subspecies	PreservedSpecimen	Magnoliophyta	2360	verum		Galium verum subsp. verum	TR	1999-07-29 00:00:00.0	ICBN	918		Nigde	Rubiales	Asia	B
37.42000	34.56800	bb173f80-f836-4652-b25f-72b414a04b63	Thu Sep 18 14:05:39 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Hieracium		PreservedSpecimen	Magnoliophyta	2360	pilosella		Hieracium pilosella L.	TR	1999-07-29 00:00:00.0	ICBN	919	L.	Nigde	Asterales	Asia	B
37.42000	34.56800	732f8ec5-df58-4427-b448-09d80a7d2176	Thu Sep 18 14:05:39 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°36´82´´, 2080m	Hieracium		PreservedSpecimen	Magnoliophyta	2080	pilosella		Hieracium pilosella L.	TR	1999-07-30 00:00:00.0	ICBN	919x93	L.	Nigde	Asterales	Asia	B
37.07000	28.80000	9dc768bc-548b-403e-8845-6f40ee9a64f9	Thu Sep 18 14:05:39 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Alyssum		PreservedSpecimen	Magnoliophyta	1950	masmenaeum		Alyssum masmenaeum Boiss.	TR	1999-06-21 00:00:00.0	ICBN	92	Boiss.	Mugla	Capparales	Asia	B
37.42000	34.56800	38db9283-3fbc-4582-8fa7-65d54349d3bd	Thu Sep 18 14:05:39 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Alyssum		PreservedSpecimen	Magnoliophyta	2360	spec.		Alyssum spec.	TR	1999-07-29 00:00:00.0	ICBN	920		Nigde	Capparales	Asia	B
37.42000	34.56800	c95882b9-794b-4e63-89ef-9b48ae2ee8ca	Thu Sep 18 14:05:39 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	noch unbestimmt !!!		PreservedSpecimen		2360			noch unbestimmt !!!	TR	1999-07-29 00:00:00.0	ICBN	921		Nigde		Asia	B
37.42000	34.56800	69d443b8-aac2-4b19-9ee5-4ce2266ba309	Thu Sep 18 14:05:39 CEST 2008	Scrophulariaceae	BGBM	pseudocinerea		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Veronica	Subspecies	PreservedSpecimen	Magnoliophyta	2360	thymoides		Veronica thymoides subsp. pseudocinerea M.A.Fischer	TR	1999-07-29 00:00:00.0	ICBN	922	M.A.Fischer	Nigde	Scrophulariales	Asia	B
37.42000	34.56800	3591661a-fe09-46e9-99b9-af07f2c2774a	Thu Sep 18 14:05:39 CEST 2008	Lamiaceae	BGBM	sipyleus		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Thymus	Variety	PreservedSpecimen	Magnoliophyta	2360	sipyleus		Thymus sipyleus var. sipyleus	TR	1999-07-29 00:00:00.0	ICBN	923		Nigde	Lamiales	Asia	B
37.42000	34.56800	50ee19d9-16c7-4482-914e-406bec5166ab	Thu Sep 18 14:05:39 CEST 2008	Rosaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Potentilla		PreservedSpecimen	Magnoliophyta	2360	recta		Potentilla recta L.	TR	1999-07-29 00:00:00.0	ICBN	924	L.	Nigde	Rosales	Asia	B
37.42000	34.56800	4963229b-9bb1-4738-833d-f066358f4a0b	Thu Sep 18 14:05:40 CEST 2008	Rubiaceae	BGBM	grandiflora		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Asperula	Subspecies	PreservedSpecimen	Magnoliophyta	2360	stricta		Asperula stricta subsp. grandiflora Schönb.-Tem.	TR	1999-07-29 00:00:00.0	ICBN	925	Schönb.-Tem.	Nigde	Rubiales	Asia	B
37.42000	34.56800	03fde633-6789-43d5-9c2c-87eac8fe2d66	Thu Sep 18 14:05:40 CEST 2008	Plantaginaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Plantago		PreservedSpecimen	Magnoliophyta	2360	media		Plantago media L.	TR	1999-07-29 00:00:00.0	ICBN	926	L.	Nigde	Plantaginales	Asia	B
37.42000	34.56800	6ce57e90-ef42-4b1a-b1e9-6cd6539e6e1f	Thu Sep 18 14:05:40 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Astragalus	Variety	PreservedSpecimen	Magnoliophyta	2360	plumosus		Astragalus plumosus var. plumosus	TR	1999-07-29 00:00:00.0	ICBN	928		Nigde	Fabales	Asia	B
37.42000	34.56800	d1f0c945-8583-45bb-9217-9f039aabfcf0	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Inula		PreservedSpecimen	Magnoliophyta	2360	oculus-christi		Inula oculus-christi L.	TR	1999-07-29 00:00:00.0	ICBN	929	L.	Nigde	Asterales	Asia	B
37.07000	28.80000	ceec3c39-835f-4c7d-89b6-2fae94716b68	Thu Sep 18 14:05:40 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Genista		PreservedSpecimen	Magnoliophyta	1950	sandrasica		Genista sandrasica Hartvig & Strid	TR	1999-06-21 00:00:00.0	ICBN	93	Hartvig & Strid	Mugla	Fabales	Asia	B
37.42000	34.56800	886b70e5-3372-4f3e-b8d8-9899a2b1d859	Thu Sep 18 14:05:40 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Salvia		PreservedSpecimen	Magnoliophyta	2360	argentea		Salvia argentea L.	TR	1999-07-29 00:00:00.0	ICBN	930	L.	Nigde	Lamiales	Asia	B
37.42000	34.56800	8ebe1a03-d2dc-445a-b4e4-f7b0d17127f4	Thu Sep 18 14:05:40 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Ziziphora		PreservedSpecimen	Magnoliophyta	2360	clinopodioides		Ziziphora clinopodioides Lam.	TR	1999-07-29 00:00:00.0	ICBN	931	Lam.	Nigde	Lamiales	Asia	B
37.42000	34.56800	d0cbfe1f-dd71-4910-9d9c-7de5729534a7	Thu Sep 18 14:05:40 CEST 2008	Cuscutaceae	BGBM	balansae		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Cuscuta	Subspecies	PreservedSpecimen	Magnoliophyta	2360	palaestina		Cuscuta palaestina subsp. balansae (Yunck.) Plitmann	TR	1999-07-29 00:00:00.0	ICBN	932	(Yunck.) Plitmann	Nigde	Solanales	Asia	B
37.42000	34.56800	23a50afd-ca80-4d78-a1e0-8ce6a1a34b83	Thu Sep 18 14:05:40 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Koeleria		PreservedSpecimen	Magnoliophyta	2360	macrantha		Koeleria macrantha (Ledeb.) Schult.	TR	1999-07-29 00:00:00.0	ICBN	933	(Ledeb.) Schult.	Nigde	Cyperales	Asia	B
37.42000	34.56800	3f8bf7b5-d925-492d-876e-1905297333b3	Thu Sep 18 14:05:40 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Arabis		PreservedSpecimen	Magnoliophyta	2360	androsacea		Arabis androsacea Fenzl	TR	1999-07-29 00:00:00.0	ICBN	934	Fenzl	Nigde	Capparales	Asia	B
37.42000	34.56800	b7430c11-cfe7-43a8-8b64-e8e11a855510	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM	extrarosularis		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Centaurea	Subspecies	PreservedSpecimen	Magnoliophyta	2360	pichleri		Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz	TR	1999-07-29 00:00:00.0	ICBN	935	(Hayek & Siehe) Wagenitz	Nigde	Asterales	Asia	B
37.42000	34.56800	ae4cf9c4-0a7c-46a6-80f1-9425ba57be0b	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Centaurea		PreservedSpecimen	Magnoliophyta	2360	virgata ?A?		Centaurea virgata ?A? Lam.	TR	1999-07-29 00:00:00.0	ICBN	936	Lam.	Nigde	Asterales	Asia	B
37.42000	34.56800	e88ac845-6eea-446c-aa93-0f63cb86d914	Thu Sep 18 14:05:40 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Silene	Variety	PreservedSpecimen	Magnoliophyta	2360	armena		Silene armena var. armena	TR	1999-07-29 00:00:00.0	ICBN	937		Nigde	Caryophyllales	Asia	B
37.42000	34.56800	acb8659f-ff00-4d28-b338-3c425bf86787	Thu Sep 18 14:05:40 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Silene	Variety	PreservedSpecimen	Magnoliophyta	2360	armena		Silene armena var. armena	TR	1999-07-29 00:00:00.0	ICBN	938		Nigde	Caryophyllales	Asia	B
37.42000	34.56800	88da2620-8b11-4c67-b315-a41f19765f97	Thu Sep 18 14:05:40 CEST 2008	Crassulaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Sedum		PreservedSpecimen	Magnoliophyta	2360	rupestre		Sedum rupestre L.	TR	1999-07-29 00:00:00.0	ICBN	939	L.	Nigde	Rosales	Asia	B
37.07000	28.80000	12acbb54-428d-46c7-a7c0-61fb9ec575c1	Thu Sep 18 14:05:40 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Iberis		PreservedSpecimen	Magnoliophyta	1950	sempervirens		Iberis sempervirens L.	TR	1999-06-21 00:00:00.0	ICBN	94	L.	Mugla	Capparales	Asia	B
37.42000	34.56800	f37b305a-9fa5-4218-a9eb-5c3b875b7427	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Inula		PreservedSpecimen	Magnoliophyta	2360	oculus-christi		Inula oculus-christi L.	TR	1999-07-29 00:00:00.0	ICBN	940	L.	Nigde	Asterales	Asia	B
37.42000	34.56800	13bcbc94-e252-49aa-8ec5-b50cfaab2efa	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Xeranthemum		PreservedSpecimen	Magnoliophyta	2360	annuum		Xeranthemum annuum L.	TR	1999-07-29 00:00:00.0	ICBN	941	L.	Nigde	Asterales	Asia	B
37.42000	34.56800	b212628f-2586-4f9e-a11f-82ec38e36121	Thu Sep 18 14:05:40 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Herniaria		PreservedSpecimen	Magnoliophyta	2360	incana		Herniaria incana Lam.	TR	1999-07-29 00:00:00.0	ICBN	942	Lam.	Nigde	Caryophyllales	Asia	B
37.42000	34.56800	f264bf3a-726a-451d-8d5c-88a5f7aba2a3	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM	extrarosularis		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Centaurea	Subspecies	PreservedSpecimen	Magnoliophyta	2360	pichleri		Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz	TR	1999-07-29 00:00:00.0	ICBN	943	(Hayek & Siehe) Wagenitz	Nigde	Asterales	Asia	B
37.42000	34.56800	f483f227-255d-4281-b91e-92a42bf92e0c	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM	extrarosularis		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2090m	Centaurea	Subspecies	PreservedSpecimen	Magnoliophyta	2090	pichleri		Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz	TR	1999-07-30 00:00:00.0	ICBN	943x94	(Hayek & Siehe) Wagenitz	Nigde	Asterales	Asia	B
37.42000	34.56800	9295a1a7-a75b-4b9f-9987-eab7134fd18f	Thu Sep 18 14:05:40 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Muscari		PreservedSpecimen	Magnoliophyta	2360	cf. neglectum / armeniacum / bourgaei		Muscari cf. neglectum / armeniacum / bourgaei	TR	1999-07-29 00:00:00.0	ICBN	944		Nigde	Liliales	Asia	B
37.42000	34.56800	9514c128-5537-4e1a-923b-d4c25828e600	Thu Sep 18 14:05:40 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	noch unbestimmt !!!		PreservedSpecimen		2360			noch unbestimmt !!!	TR	1999-07-29 00:00:00.0	ICBN	945		Nigde		Asia	B
37.42000	34.56800	041475d4-fead-44e2-868b-68d308b113fc	Thu Sep 18 14:05:40 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Satureja		PreservedSpecimen	Magnoliophyta	2360	graveolens		Satureja graveolens (M.Bieb.) Caruel	TR	1999-07-29 00:00:00.0	ICBN	946	(M.Bieb.) Caruel	Nigde	Lamiales	Asia	B
37.42000	34.56800	c00d18c1-8316-49c5-9696-bd86dc423efe	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM	aucheri		Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Helichrysum	Subspecies	PreservedSpecimen	Magnoliophyta	2360	arenarium		Helichrysum arenarium subsp. aucheri (Boiss.) P.H.Davis & Kupicha	TR	1999-07-29 00:00:00.0	ICBN	947	(Boiss.) P.H.Davis & Kupicha	Nigde	Asterales	Asia	B
37.42000	34.56800	063ca6f5-cd12-4776-a791-b2ea9cb293f2	Thu Sep 18 14:05:40 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Salvia		PreservedSpecimen	Magnoliophyta	2360	multicaulis		Salvia multicaulis Vahl	TR	1999-07-29 00:00:00.0	ICBN	948	Vahl	Nigde	Lamiales	Asia	B
37.42000	34.56800	743a9ccb-2cdf-4082-ab2a-1ed7ca641f65	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2360	cana		Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	TR	1999-07-29 00:00:00.0	ICBN	949	(Boiss.) D.F.Chamb.	Nigde	Asterales	Asia	B
37.07000	28.80000	2aa7e8e1-5fe8-4251-a4f3-2d7d25cd204a	Thu Sep 18 14:05:40 CEST 2008	Brassicaceae	BGBM	compactum		Markus Döring	Plantae	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Aethionema	Subspecies	PreservedSpecimen	Magnoliophyta	1950	speciosum		Aethionema speciosum subsp. compactum Hartvig & Strid	TR	1999-06-21 00:00:00.0	ICBN	95	Hartvig & Strid	Mugla	Capparales	Asia	B
37.42000	34.56800	72bcaf65-0996-488d-8f9d-317a75355ce5	Thu Sep 18 14:05:40 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Logfia		PreservedSpecimen	Magnoliophyta	2360	arvensis		Logfia arvensis (L.) Holub	TR	1999-07-29 00:00:00.0	ICBN	950	(L.) Holub	Nigde	Asterales	Asia	B
37.42000	34.56800	a4f0031a-cb4a-4b2f-bfec-938357905893	Thu Sep 18 14:05:40 CEST 2008	Plantaginaceae	BGBM			Markus Döring	Plantae	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	Plantago		PreservedSpecimen	Magnoliophyta	2360	media		Plantago media L.	TR	1999-07-29 00:00:00.0	ICBN	951	L.	Nigde	Plantaginales	Asia	B
