ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	County	Collector	Kingdom	Locality	Genus	MaximumDepthInMeters	BasisOfRecord	Phylum	MinimumDepthInMeters	MinimumElevationInMeters	Class	ScientificName	NomenclaturalCode	Country	MaximumElevationInMeters	EarliestDateCollected	CatalogNumber	StateProvince	Order	Continent	CollectionCode
8833	5163f715-f7cf-4ac5-afbd-877efde84c8b	http://localhost:8080/data/2/5163f715-f7cf-4ac5-afbd-877efde84c8b/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Kevin D. Hyde		SEYCHELLES, Barbarons			Specimen					Hydropisphaera peziza (Tode: Fr.) Dumort.	ICZN	SC		7.8.96 0:00	4254				HKU(M)
8834	98b620b9-d2d5-4eb4-8123-1516b00e85d7	http://localhost:8080/data/2/98b620b9-d2d5-4eb4-8123-1516b00e85d7/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Kevin D. Hyde		SEYCHELLES, Barbarons			Specimen					Coleodictyospora micronesica (Matsush.) Matsush.	ICZN	SC		7.8.96 0:00	4256				HKU(M)
8835	8761ab25-0f7c-4490-91de-d83d5332f6a5	http://localhost:8080/data/2/8761ab25-0f7c-4490-91de-d83d5332f6a5/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Kevin D. Hyde		SEYCHELLES, Barbarons			Specimen					Brachysporiella gayana Bat.	ICZN	SC		7.8.96 0:00	4257-1				HKU(M)
8836	e6c9120b-2bbb-499e-a388-84b04c223fc0	http://localhost:8080/data/2/e6c9120b-2bbb-499e-a388-84b04c223fc0/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Kevin D. Hyde		SEYCHELLES, Barbarons			Specimen					Linocarpon carinisporium K.D. Hyde	ICZN	SC		7.8.96 0:00	4259				HKU(M)
8837	d03d1045-851b-406d-9939-c27f7801ba7f	http://localhost:8080/data/2/d03d1045-851b-406d-9939-c27f7801ba7f/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor; Ian C. Taylor		SRI LANKA, Hikkaddwa, coconut grove			Specimen					Drepanospora pannosa Berk. & M.A. Curtis	ICZN	LK		6.1.96 0:00	4263-1				HKU(M)
8838	ef65190f-b1a8-40bd-92fa-1aa481f50359	http://localhost:8080/data/2/ef65190f-b1a8-40bd-92fa-1aa481f50359/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor; Ian C. Taylor		SRI LANKA, Hikkaddwa Beach			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	LK		6.1.96 0:00	4264				HKU(M)
8839	f5cd486c-973f-4243-8268-204bc3b31e68	http://localhost:8080/data/2/f5cd486c-973f-4243-8268-204bc3b31e68/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor; Ian C. Taylor		SRI LANKA, Hikkaddwa Beach			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	LK		6.1.96 0:00	4265-1				HKU(M)
8840	6ca652b6-988a-4d15-b787-913e7754ca98	http://localhost:8080/data/2/6ca652b6-988a-4d15-b787-913e7754ca98/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor; Ian C. Taylor		SRI LANKA, Hikkaddwa Beach			Specimen					Anthostomella tenacis (Cooke) Sacc.	ICZN	LK		6.1.96 0:00	4265-2				HKU(M)
8841	183a0c1f-89d1-48b4-b8da-0a57a32fc270	http://localhost:8080/data/2/183a0c1f-89d1-48b4-b8da-0a57a32fc270/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		30.4.95 0:00	4267-1				HKU(M)
8842	3320ef0d-16de-456f-919a-36b5f3270dca	http://localhost:8080/data/2/3320ef0d-16de-456f-919a-36b5f3270dca/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor; Ian C. Taylor		SRI LANKA, Hikkaddwa Beach			Specimen					Anthostomella tenacis (Cooke) Sacc.	ICZN	LK		6.1.96 0:00	4268-1				HKU(M)
8843	8b735eaf-c6db-43b4-bd34-275d0133562b	http://localhost:8080/data/2/8b735eaf-c6db-43b4-bd34-275d0133562b/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor; Ian C. Taylor		SRI LANKA, Hikkaddwa Beach			Specimen					Anthostomella tenacis (Cooke) Sacc.	ICZN	LK		6.1.96 0:00	4269-1				HKU(M)
8844	037053e0-b5b8-481a-b532-b56c105a2dfc	http://localhost:8080/data/2/037053e0-b5b8-481a-b532-b56c105a2dfc/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor; Ian C. Taylor		SRI LANKA, Hikkaddwa Beach			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	LK		6.1.96 0:00	4270-1				HKU(M)
8845	0850d2bb-54fa-4e89-8701-cbaca1bd940a	http://localhost:8080/data/2/0850d2bb-54fa-4e89-8701-cbaca1bd940a/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU		Joanne E. Taylor		HONG KONG, Lamma Island			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	HK		30.8.96 0:00	4272				HKU(M)
8846	17a70217-77af-4bf7-8dc1-6777dcab7297	http://localhost:8080/data/2/17a70217-77af-4bf7-8dc1-6777dcab7297/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella variabilis B.S. Lu & K.D. Hyde	ICZN	AU		30.4.95 0:00	4274				HKU(M)
8847	d8adbeef-5c3e-4e79-97f4-ade0309c5b4a	http://localhost:8080/data/2/d8adbeef-5c3e-4e79-97f4-ade0309c5b4a/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		30.4.95 0:00	4277-1				HKU(M)
8848	372e1084-cc1b-4515-a204-ec6acf34a39c	http://localhost:8080/data/2/372e1084-cc1b-4515-a204-ec6acf34a39c/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Capsulospora brunneispora K.D. Hyde	ICZN	AU		30.4.95 0:00	4278-1				HKU(M)
8849	372edb6f-5dcc-4adf-ad9b-5521e8afa827	http://localhost:8080/data/2/372edb6f-5dcc-4adf-ad9b-5521e8afa827/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Helicoma palmigenum (Penz. & Sacc.) Linder	ICZN	AU		30.4.95 0:00	4278-2				HKU(M)
8850	af885a84-ceb1-4bfd-b01f-c243024fc2b2	http://localhost:8080/data/2/af885a84-ceb1-4bfd-b01f-c243024fc2b2/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		30.4.95 0:00	4279-1				HKU(M)
8851	505f6bbc-56bd-4576-b999-36ae66f4da4e	http://localhost:8080/data/2/505f6bbc-56bd-4576-b999-36ae66f4da4e/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		30.4.95 0:00	4279-2				HKU(M)
8852	bb0bda0b-b821-4aad-b454-f22cfdf18207	http://localhost:8080/data/2/bb0bda0b-b821-4aad-b454-f22cfdf18207/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		30.4.95 0:00	4280				HKU(M)
8853	d054cbdd-0e30-48e7-b8f5-8cabd14516bf	http://localhost:8080/data/2/d054cbdd-0e30-48e7-b8f5-8cabd14516bf/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		30.4.95 0:00	4281				HKU(M)
8854	7bae6ec2-fb32-40cd-9a8d-07963d45698a	http://localhost:8080/data/2/7bae6ec2-fb32-40cd-9a8d-07963d45698a/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Gloniopsis smilacis (Schwein.: Fr.) Underw. & Earle	ICZN	AU		30.4.95 0:00	4283-1				HKU(M)
8855	fa8fcf14-43ce-4464-9aea-281c3e0ba348	http://localhost:8080/data/2/fa8fcf14-43ce-4464-9aea-281c3e0ba348/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Helicoma palmigenum (Penz. & Sacc.) Linder	ICZN	AU		30.4.95 0:00	4285-1				HKU(M)
8856	609b2af1-9a57-4747-8340-5d0d2c016409	http://localhost:8080/data/2/609b2af1-9a57-4747-8340-5d0d2c016409/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		30.4.95 0:00	4288-1				HKU(M)
8857	3c58acf9-6434-4cab-9680-a2ad8c069675	http://localhost:8080/data/2/3c58acf9-6434-4cab-9680-a2ad8c069675/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Gloniopsis smilacis (Schwein.: Fr.) Underw. & Earle	ICZN	AU		30.4.95 0:00	4288-2				HKU(M)
8858	2f64d553-366d-46c1-b2b7-8db2349acc0f	http://localhost:8080/data/2/2f64d553-366d-46c1-b2b7-8db2349acc0f/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Hysterium angustatum Alb. & Schwein.	ICZN	AU		30.4.95 0:00	4288-3				HKU(M)
8859	0b81eb2a-f4a5-4168-bc3b-f2c43692871f	http://localhost:8080/data/2/0b81eb2a-f4a5-4168-bc3b-f2c43692871f/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		30.4.95 0:00	4290				HKU(M)
8860	9be5a1f9-8da9-431a-a63f-c07219ee1189	http://localhost:8080/data/2/9be5a1f9-8da9-431a-a63f-c07219ee1189/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cairns	Joanne E. Taylor		AUSTRALIA, Queensland, Cairns, Kewara Beach			Specimen					Gyrothrix circinata (Berk. & M.A. Curtis) S. Hughes	ICZN	AU		30.4.94 0:00	4291-1				HKU(M)
8861	51bbcdb8-7ad1-4ccf-90a6-ff0c65bbfaa5	http://localhost:8080/data/2/51bbcdb8-7ad1-4ccf-90a6-ff0c65bbfaa5/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Helicomyces lilliputeus R.T. Moore	ICZN	AU		15.4.95 0:00	4292-1				HKU(M)
8862	738b373b-7549-4221-9393-b882d8003bf5	http://localhost:8080/data/2/738b373b-7549-4221-9393-b882d8003bf5/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Helicomyces lilliputeus R.T. Moore	ICZN	AU		15.4.95 0:00	4292-2				HKU(M)
8863	1fcde69a-d013-416d-8237-6f0ec02b1834	http://localhost:8080/data/2/1fcde69a-d013-416d-8237-6f0ec02b1834/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		15.8.95 0:00	4293-1				HKU(M)
8864	04aa3eb9-f5fa-455c-bc1c-0f2c20991cf9	http://localhost:8080/data/2/04aa3eb9-f5fa-455c-bc1c-0f2c20991cf9/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		15.4.95 0:00	4293-2				HKU(M)
8865	1fb1f339-4122-4281-aaf9-16ef0b127b41	http://localhost:8080/data/2/1fb1f339-4122-4281-aaf9-16ef0b127b41/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella notabilis Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		15.4.95 0:00	4294				HKU(M)
8866	40a86bac-2e76-417e-8bf6-7e9269bbb929	http://localhost:8080/data/2/40a86bac-2e76-417e-8bf6-7e9269bbb929/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella notabilis Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		15.4.95 0:00	4295				HKU(M)
8867	17724dfd-9c9a-4fc4-b1a6-f53352ae49ea	http://localhost:8080/data/2/17724dfd-9c9a-4fc4-b1a6-f53352ae49ea/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4297-1				HKU(M)
8868	2888b934-ed1c-45be-ada1-71b9289574f4	http://localhost:8080/data/2/2888b934-ed1c-45be-ada1-71b9289574f4/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		15.8.95 0:00	4297-2				HKU(M)
8869	f79a48f0-d090-4359-832f-4e5d02abfe62	http://localhost:8080/data/2/f79a48f0-d090-4359-832f-4e5d02abfe62/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella tenacis (Cooke) Sacc.	ICZN	AU		15.4.95 0:00	4299-1				HKU(M)
8870	3f4c2fbc-86d1-4ac6-8751-0ecc148a88bc	http://localhost:8080/data/2/3f4c2fbc-86d1-4ac6-8751-0ecc148a88bc/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		15.4.95 0:00	4299-2				HKU(M)
8871	99ae97d5-b9ac-476f-a260-661b86794e91	http://localhost:8080/data/2/99ae97d5-b9ac-476f-a260-661b86794e91/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4302				HKU(M)
8872	518b7450-59a0-4309-b4df-ed2d5fe112b9	http://localhost:8080/data/2/518b7450-59a0-4309-b4df-ed2d5fe112b9/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		15.8.95 0:00	4303-1				HKU(M)
8873	a8ac0cac-a543-4aa2-b925-00ed2d5e4310	http://localhost:8080/data/2/a8ac0cac-a543-4aa2-b925-00ed2d5e4310/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		15.8.95 0:00	4303-2				HKU(M)
8874	975569d7-d632-4284-849f-47750c2cbca6	http://localhost:8080/data/2/975569d7-d632-4284-849f-47750c2cbca6/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4305				HKU(M)
8875	97e6105b-c37e-44ec-a280-83b44b9659bb	http://localhost:8080/data/2/97e6105b-c37e-44ec-a280-83b44b9659bb/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Catabotrys deciduum (Berk. & Broome) Seaver & Waterston.	ICZN	AU		15.4.95 0:00	4306-1				HKU(M)
8876	f754a4e9-2852-4428-88e1-756fad1ce151	http://localhost:8080/data/2/f754a4e9-2852-4428-88e1-756fad1ce151/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Catabotrys deciduum (Berk. & Broome) Seaver & Waterston.	ICZN	AU		15.4.95 0:00	4306-2				HKU(M)
8877	63a0b35b-6075-4fbd-be47-b96284e93608	http://localhost:8080/data/2/63a0b35b-6075-4fbd-be47-b96284e93608/detail.html	Thu Sep 25 01:14:07 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4307				HKU(M)
8878	cf36d8c4-7c9e-4187-9016-54171774518e	http://localhost:8080/data/2/cf36d8c4-7c9e-4187-9016-54171774518e/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4309-1				HKU(M)
8879	03ffee47-cf5d-44a5-8f85-d64032e88c6a	http://localhost:8080/data/2/03ffee47-cf5d-44a5-8f85-d64032e88c6a/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4309-2				HKU(M)
8880	4cb893cd-8e25-4415-b78c-9cd0e16122ce	http://localhost:8080/data/2/4cb893cd-8e25-4415-b78c-9cd0e16122ce/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4310				HKU(M)
8881	d105f81e-174f-4503-b361-1e91a1253b68	http://localhost:8080/data/2/d105f81e-174f-4503-b361-1e91a1253b68/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		15.8.95 0:00	4312-1				HKU(M)
8882	2e0f3d9e-8335-4b03-98a7-397d8c9dc2bf	http://localhost:8080/data/2/2e0f3d9e-8335-4b03-98a7-397d8c9dc2bf/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		15.4.95 0:00	4312-2				HKU(M)
8883	3f1b0658-ac31-4395-9f5c-0b0336faccba	http://localhost:8080/data/2/3f1b0658-ac31-4395-9f5c-0b0336faccba/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Anthostomella xuanenensis Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	AU		15.4.95 0:00	4313				HKU(M)
8884	9284039b-1c17-4d9f-8894-ab6b6b150fdb	http://localhost:8080/data/2/9284039b-1c17-4d9f-8894-ab6b6b150fdb/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		15.4.95 0:00	4314				HKU(M)
8885	46ffc659-bdd1-4d6b-9916-55b310f8537b	http://localhost:8080/data/2/46ffc659-bdd1-4d6b-9916-55b310f8537b/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation			Specimen					Endocalyx melanoxanthus (Berk. & Broome) Petch	ICZN	AU		15.8.95 0:00	4315				HKU(M)
8886	899cd63b-1d99-41e9-9206-1726d0b0dbf6	http://localhost:8080/data/2/899cd63b-1d99-41e9-9206-1726d0b0dbf6/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Brampston Beach			Specimen					Lasiodiplodia theobromae (Pat.) Griff. & Maubl.	ICZN	AU		16.4.95 0:00	4316-1				HKU(M)
8887	87b49cd4-808d-4c1d-b5f8-0099c5ca9005	http://localhost:8080/data/2/87b49cd4-808d-4c1d-b5f8-0099c5ca9005/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Brampston Beach			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		16.4.95 0:00	4317-1				HKU(M)
8888	0e8d1da8-6e44-4856-845f-a9783865ac86	http://localhost:8080/data/2/0e8d1da8-6e44-4856-845f-a9783865ac86/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Brampston Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		16.4.95 0:00	4318				HKU(M)
8889	5668e1f6-72c5-490e-a9aa-8c846fe3018f	http://localhost:8080/data/2/5668e1f6-72c5-490e-a9aa-8c846fe3018f/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Brampston Beach			Specimen					Helicomyces lilliputeus R.T. Moore	ICZN	AU		16.4.95 0:00	4319-1				HKU(M)
8890	87ab5b35-f3b1-44dc-bcef-3a92520cf59f	http://localhost:8080/data/2/87ab5b35-f3b1-44dc-bcef-3a92520cf59f/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Brampston Beach			Specimen					Helicomyces torquatus L.C. Lane & Shearer	ICZN	AU		16.4.95 0:00	4319-2				HKU(M)
8891	b6c78da3-5752-4d7d-b984-c6e2f81b7532	http://localhost:8080/data/2/b6c78da3-5752-4d7d-b984-c6e2f81b7532/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor		AUSTRALIA, Queensland, Brampston Beach			Specimen					Guignardia manokwaria	ICZN	AU		16.4.95 0:00	4324-1				HKU(M)
8892	5294c68d-c8e2-4590-a125-c890cdcbaa6e	http://localhost:8080/data/2/5294c68d-c8e2-4590-a125-c890cdcbaa6e/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Brampston Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		16.4.95 0:00	4325				HKU(M)
8893	536a6b75-c030-4239-9cf3-d87dc0befc61	http://localhost:8080/data/2/536a6b75-c030-4239-9cf3-d87dc0befc61/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU		Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Brampston Beach			Specimen					Anthostomella nitidissima (Durieu & Mont.) Sacc.	ICZN	AU		16.4.95 0:00	4329				HKU(M)
8894	17bf92bc-fb81-49d0-bda4-ff7fb80b0957	http://localhost:8080/data/2/17bf92bc-fb81-49d0-bda4-ff7fb80b0957/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4330				HKU(M)
8895	cbee1c28-55c7-46bb-8829-d2c46c713cf0	http://localhost:8080/data/2/cbee1c28-55c7-46bb-8829-d2c46c713cf0/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde	ICZN	AU		15.4.95 0:00	4331				HKU(M)
8896	7729bbc6-da2b-4216-8ca3-264622b0eabd	http://localhost:8080/data/2/7729bbc6-da2b-4216-8ca3-264622b0eabd/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4332				HKU(M)
8897	b220f947-0ca5-4f3b-9923-5a4e30d1bda9	http://localhost:8080/data/2/b220f947-0ca5-4f3b-9923-5a4e30d1bda9/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Anthostomella francisiae K.D. Hyde	ICZN	AU		15.4.95 0:00	4333				HKU(M)
8898	d74329fd-e502-4e3e-9001-f358c8cdcfae	http://localhost:8080/data/2/d74329fd-e502-4e3e-9001-f358c8cdcfae/detail.html	Thu Sep 25 01:14:08 CEST 2008		HKU	Cape Tribulation	Joanne E. Taylor; Kevin D. Hyde		AUSTRALIA, Queensland, Cape Tribulation, Cow Bay			Specimen					Helicomyces lilliputeus R.T. Moore	ICZN	AU		15.4.95 0:00	4335				HKU(M)
