"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","CONTINENT","FAMILY","COUNTRY","KINGDOM","MINIMUM_ELEVATION_IN_METERS","STATE_PROVINCE","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASSS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"1469","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Allium scorodoprasum subsp. rotundum (L.) Stearn","Markus Döring","Liliales","971","Allium","1999-07-30 00:00:00.0","rotundum","PreservedSpecimen","Asia","Liliaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","scorodoprasum","34.56800"
"1470","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Stachys lavandulifolia Vahl","Markus Döring","Lamiales","973","Stachys","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","lavandulifolia","34.56800"
"1471","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Erysimum pycnophyllum Gay","Markus Döring","Capparales","974","Erysimum","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pycnophyllum","34.56800"
"1472","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Veronica dichrus Schott & Kotschy","Markus Döring","Scrophulariales","975","Veronica","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","dichrus","34.56800"
"1473","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Pterocephalus pinardii Boiss.","Markus Döring","Dipsacales","976","Pterocephalus","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Dipsacaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pinardii","34.56800"
"1474","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Aethionema arabicum (L.) O.E. Schulz","Markus Döring","Capparales","977","Aethionema","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","arabicum","34.56800"
"1475","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Paronychia chionaea Boiss.","Markus Döring","Caryophyllales","978","Paronychia","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","chionaea","34.56800"
"1476","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Minuartia meyeri (Boiss.) Bornm.","Markus Döring","Caryophyllales","979","Minuartia","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","meyeri","34.56800"
"1477","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Centaurea drabifolia subsp. cappadocica (DC.) Wagnitz","Markus Döring","Asterales","98","Centaurea","1999-06-21 00:00:00.0","cappadocica","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2180","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","drabifolia","28.80000"
"1478","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Minuartia meyeri (Boiss.) Bornm.","Markus Döring","Caryophyllales","980","Minuartia","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","meyeri","34.56800"
"1479","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Alyssum strigosum subsp. strigosum","Markus Döring","Capparales","981","Alyssum","1999-07-30 00:00:00.0","strigosum","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","strigosum","34.56800"
"1480","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Scutellaria orientalis subsp. pinnatifida J.R.Edm.","Markus Döring","Lamiales","982","Scutellaria","1999-07-30 00:00:00.0","pinnatifida","PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","orientalis","34.56800"
"1481","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Bupleurum falcatum subsp. cernuum (Ten.) Arc.","Markus Döring","Apiales","983","Bupleurum","1999-07-30 00:00:00.0","cernuum","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","falcatum","34.56800"
"1482","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Elytrigia tauri (Boiss. & Balansa) Tzvelev.","Markus Döring","Cyperales","984","Elytrigia","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","tauri","34.56800"
"1483","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Bromus tectorum L.","Markus Döring","Cyperales","985","Bromus","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","tectorum","34.56800"
"1484","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Centaurea urvillei subsp. urvillei","Markus Döring","Asterales","986","Centaurea","1999-07-30 00:00:00.0","urvillei","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","urvillei","34.56800"
"1485","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Erysimum pycnophyllum Gay","Markus Döring","Capparales","987","Erysimum","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pycnophyllum","34.56800"
"1486","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Verbascum cheiranthifolium var. cheiranthifolium","Markus Döring","Scrophulariales","988","Verbascum","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","cheiranthifolium","34.56800"
"1487","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Teucrium polium s.l. L.","Markus Döring","Lamiales","989","Teucrium","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Lamiaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","polium s.l.","34.56800"
"1488","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 2150m","Viola sandrasea Melch.","Markus Döring","Violales","99","Viola","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Violaceae","TR","Plantae","2150","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","sandrasea","28.80000"
"1489","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Minuartia juniperina (L.) Maire & Petitm.","Markus Döring","Caryophyllales","990","Minuartia","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","juniperina","34.56800"
"1490","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Bornmuellerantha aucheri Boiss.","Markus Döring","Scrophulariales","991","Bornmuellerantha","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","aucheri","34.56800"
"1491","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Juniperus excelsa subsp. excelsa","Markus Döring","Pinales","992","Juniperus","1999-07-30 00:00:00.0","excelsa","PreservedSpecimen","Asia","Cupressaceae","TR","Plantae","2080","Nigde","BGBM","Pinophyta","37.42000","Markus Döring",,"B","excelsa","34.56800"
"1492","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Hieracium pannosum Boiss.","Markus Döring","Asterales","993","Hieracium","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pannosum","34.56800"
"1493","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Helianthemum oelandicum subsp. canum (L.) Bonnier","Markus Döring","Violales","994","Helianthemum","1999-07-30 00:00:00.0","canum","PreservedSpecimen","Asia","Cistaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","oelandicum","34.56800"
"1494","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Rosa pulverulenta M.Bieb.","Markus Döring","Rosales","995","Rosa","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Rosaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pulverulenta","34.56800"
"1495","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin","Markus Döring","Apiales","996","Pimpinella","1999-07-30 00:00:00.0","lithophila","PreservedSpecimen","Asia","Apiaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","tragium","34.56800"
"1496","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Dianthus floribundus Boiss.","Markus Döring","Caryophyllales","997","Dianthus","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","floribundus","34.56800"
"1497","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Dianthus anatolicus Boiss.","Markus Döring","Caryophyllales","998","Dianthus","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","anatolicus","34.56800"
"1498","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Aethionema capitatum Boiss. & Balansa","Markus Döring","Capparales","999","Aethionema","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","capitatum","34.56800"
"1499","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Thesium procumbens C.A.Meyer","Markus Döring","Santalales","100","Thesium","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Santalaceae","TR","Plantae","2180","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","procumbens","28.80000"
"1500","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Sesleria alba Sm.","Markus Döring","Cyperales","1000","Sesleria","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Poaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","alba","34.56800"
"1501","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Sedum album L.","Markus Döring","Rosales","1001","Sedum","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Crassulaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","album","34.56800"
"1502","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Ononis adenotricha var. adenotricha","Markus Döring","Fabales","1002","Ononis","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","adenotricha","34.56800"
"1503","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Genista albida Willd.","Markus Döring","Fabales","1003","Genista","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","albida","34.56800"
"1504","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Sorbus spec.","Markus Döring","Rosales","1004","Sorbus","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Rosaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","spec.","34.56800"
"1505","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Draba bruniifolia var. nana (Stapf) Schulz","Markus Döring","Capparales","1005","Draba","1999-07-30 00:00:00.0","heterocoma","PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","bruniifolia","34.56800"
"1506","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Gypsophila curvifolia Fenzl","Markus Döring","Caryophyllales","1006","Gypsophila","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Caryophyllaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","curvifolia","34.56800"
"1507","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","Markus Döring","Asterales","1007","Centaurea","1999-07-30 00:00:00.0","extrarosularis","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","pichleri","34.56800"
"1508","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Astragalus haussknechtii Bunge","Markus Döring","Fabales","1008","Astragalus","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Fabaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","haussknechtii","34.56800"
"1509","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Anthemis cretica subsp. albida (Boiss.) Grierson","Markus Döring","Asterales","1009","Anthemis","1999-07-30 00:00:00.0","albida","PreservedSpecimen","Asia","Asteraceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","cretica","34.56800"
"1510","ICBN","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Cephalaria lycica K.M.Matthew","Markus Döring","Dipsacales","101","Cephalaria","1999-06-21 00:00:00.0",,"PreservedSpecimen","Asia","Dipsacaceae","TR","Plantae","2180","Mugla","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","lycica","28.80000"
"1511","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2090m","Asyneuma rigidum subsp. rigidum","Markus Döring","Campanulales","1010","Asyneuma","1999-07-30 00:00:00.0","rigidum","PreservedSpecimen","Asia","Campanulaceae","TR","Plantae","2090","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","rigidum","34.56800"
"1512","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°","Aethionema stylosum DC.","Markus Döring","Capparales","1011","Aethionema","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2400","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","stylosum","34.56800"
"1513","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2090m","Erysimum kotschyanum Gay","Markus Döring","Capparales","1012","Erysimum","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Brassicaceae","TR","Plantae","2090","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","kotschyanum","34.56800"
"1514","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2090m","Cuscuta approximata var. approximata","Markus Döring","Solanales","1013","Cuscuta","1999-07-30 00:00:00.0",,"PreservedSpecimen","Asia","Cuscutaceae","TR","Plantae","2090","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","approximata","34.56800"
"1515","ICBN","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°","Veronica thymoides subsp. pseudocinerea M.A.Fischer","Markus Döring","Scrophulariales","1014","Veronica","1999-07-30 00:00:00.0","pseudocinerea","PreservedSpecimen","Asia","Scrophulariaceae","TR","Plantae","2080","Nigde","BGBM","Magnoliophyta","37.42000","Markus Döring",,"B","thymoides","34.56800"
